barangay_name,municipality_name,province_name,matcher,Zone Name,Status
lapinigan,claver,surigao del norte,lapinigan claver surigao del norte,C162 - KGY-BADAS,serviceable
magallanes,claver,surigao del norte,magallanes claver surigao del norte,C162 - KGY-BADAS,serviceable
panatao,claver,surigao del norte,panatao claver surigao del norte,C162 - KGY-BADAS,serviceable
sapa,claver,surigao del norte,sapa claver surigao del norte,C162 - KGY-BADAS,serviceable
taganito,claver,surigao del norte,taganito claver surigao del norte,C162 - KGY-BADAS,serviceable
tayaga pob east,claver,surigao del norte,tayaga pob east claver surigao del norte,C162 - KGY-BADAS,serviceable
urbiztondo,claver,surigao del norte,urbiztondo claver surigao del norte,C162 - KGY-BADAS,serviceable
wangke,claver,surigao del norte,wangke claver surigao del norte,C162 - KGY-BADAS,serviceable
bagakay,dapa,surigao del norte,bagakay dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 1 pob,dapa,surigao del norte,barangay 1 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 10 pob,dapa,surigao del norte,barangay 10 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 11 pob,dapa,surigao del norte,barangay 11 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 12 pob,dapa,surigao del norte,barangay 12 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 13 pob,dapa,surigao del norte,barangay 13 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 2 pob,dapa,surigao del norte,barangay 2 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 3 pob,dapa,surigao del norte,barangay 3 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 4 pob,dapa,surigao del norte,barangay 4 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 5 pob,dapa,surigao del norte,barangay 5 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 6 pob,dapa,surigao del norte,barangay 6 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 7 pob,dapa,surigao del norte,barangay 7 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 8 pob,dapa,surigao del norte,barangay 8 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
barangay 9 pob,dapa,surigao del norte,barangay 9 pob dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
buenavista,dapa,surigao del norte,buenavista dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
cabawa,dapa,surigao del norte,cabawa dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
cambas ac,dapa,surigao del norte,cambas ac dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
consolacion,dapa,surigao del norte,consolacion dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
corregidor,dapa,surigao del norte,corregidor dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
dagohoy,dapa,surigao del norte,dagohoy dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
don paulino,dapa,surigao del norte,don paulino dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
jubang,dapa,surigao del norte,jubang dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
montserrat,dapa,surigao del norte,montserrat dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
osmena,dapa,surigao del norte,osmena dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
san carlos,dapa,surigao del norte,san carlos dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
san miguel,dapa,surigao del norte,san miguel dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
santa fe,dapa,surigao del norte,santa fe dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
santa felomina,dapa,surigao del norte,santa felomina dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
union,dapa,surigao del norte,union dapa surigao del norte,KGY-GENERAL LUNA-BXU-M,serviceable
antipolo,del carmen,surigao del norte,antipolo del carmen surigao del norte,C47 - Siargao,serviceable
bagakay alburo,del carmen,surigao del norte,bagakay alburo del carmen surigao del norte,C47 - Siargao,serviceable
bitoon,del carmen,surigao del norte,bitoon del carmen surigao del norte,C47 - Siargao,serviceable
cabugao,del carmen,surigao del norte,cabugao del carmen surigao del norte,C47 - Siargao,serviceable
cancohoy,del carmen,surigao del norte,cancohoy del carmen surigao del norte,C47 - Siargao,serviceable
caub,del carmen,surigao del norte,caub del carmen surigao del norte,C47 - Siargao,serviceable
del carmen pob,del carmen,surigao del norte,del carmen pob del carmen surigao del norte,C47 - Siargao,serviceable
domoyog,del carmen,surigao del norte,domoyog del carmen surigao del norte,C47 - Siargao,serviceable
esperanza,del carmen,surigao del norte,esperanza del carmen surigao del norte,C47 - Siargao,serviceable
halian,del carmen,surigao del norte,halian del carmen surigao del norte,C47 - Siargao,serviceable
jamoyaon,del carmen,surigao del norte,jamoyaon del carmen surigao del norte,C47 - Siargao,serviceable
katipunan,del carmen,surigao del norte,katipunan del carmen surigao del norte,C47 - Siargao,serviceable
lobogon,del carmen,surigao del norte,lobogon del carmen surigao del norte,C47 - Siargao,serviceable
mabuhay,del carmen,surigao del norte,mabuhay del carmen surigao del norte,C47 - Siargao,serviceable
mahayahay,del carmen,surigao del norte,mahayahay del carmen surigao del norte,C47 - Siargao,serviceable
quezon,del carmen,surigao del norte,quezon del carmen surigao del norte,C47 - Siargao,serviceable
san fernando,del carmen,surigao del norte,san fernando del carmen surigao del norte,C47 - Siargao,serviceable
san jose pob,del carmen,surigao del norte,san jose pob del carmen surigao del norte,C47 - Siargao,serviceable
sayak,del carmen,surigao del norte,sayak del carmen surigao del norte,C47 - Siargao,serviceable
tuboran,del carmen,surigao del norte,tuboran del carmen surigao del norte,C47 - Siargao,serviceable
bagumbayan,dinagat,dinagat islands,bagumbayan dinagat dinagat islands,C60 - Dinagat Island,serviceable
cab ilan,dinagat,dinagat islands,cab ilan dinagat dinagat islands,Out of Zone - Caraga,not serviceable - out of coverage area
cabayawan,dinagat,dinagat islands,cabayawan dinagat dinagat islands,Out of Zone - Caraga,not serviceable - out of coverage area
cayetano,dinagat,dinagat islands,cayetano dinagat dinagat islands,C60 - Dinagat Island,serviceable
escolta pob,dinagat,dinagat islands,escolta pob dinagat dinagat islands,C60 - Dinagat Island,serviceable
gomez,dinagat,dinagat islands,gomez dinagat dinagat islands,C60 - Dinagat Island,serviceable
justiniana edera,dinagat,dinagat islands,justiniana edera dinagat dinagat islands,C60 - Dinagat Island,serviceable
magsaysay,dinagat,dinagat islands,magsaysay dinagat dinagat islands,Out of Zone - Caraga,not serviceable - out of coverage area
mauswagon pob,dinagat,dinagat islands,mauswagon pob dinagat dinagat islands,C60 - Dinagat Island,serviceable
new mabuhay,dinagat,dinagat islands,new mabuhay dinagat dinagat islands,C60 - Dinagat Island,serviceable
